user_id,book_id,rating
5542,773,5
31685,423,5
50509,3170,2
41455,8812,3
51008,20,2
34884,199,4
42997,2395,5
24960,168,4
51156,27,5
19809,1474,4
43888,4866,5
20811,5158,3
40214,1979,4
20883,1248,4
27631,1622,3
12485,2182,3
38581,11,4
38151,154,3
40329,4356,4
39075,159,5
23522,958,5
24149,8776,5
21463,6235,3
4933,5845,4
5111,9978,4
36440,37,4
33249,8,5
6749,826,4
43279,26,5
11762,112,5
21102,4971,4
52543,1022,4
24620,6747,4
37404,4528,3
2271,1567,3
47356,3560,4
27463,354,5
10973,83,5
40475,4054,3
41582,19,3
25238,4456,4
13550,2066,5
27614,1432,3
22920,3200,4
44942,5607,4
3839,20,4
29051,57,5
28376,3470,4
42700,648,4
30985,620,4
28840,53,3
6378,26,3
49599,6460,3
13626,791,3
21958,321,4
19159,5345,5
30796,4464,4
8596,834,5
23020,1218,5
19765,9481,3
50278,3568,5
30285,6568,4
4127,561,5
44187,31,4
13262,2500,3
36616,3626,3
9496,114,3
8492,1877,5
36337,4524,5
53395,4226,4
18444,5652,5
14142,302,5
28648,7626,4
41104,352,2
23801,47,4
44146,889,5
47337,6387,5
25396,5912,4
10672,809,4
44969,2488,3
30342,916,3
46726,2613,5
37734,1158,5
5926,1151,5
16870,3814,4
35845,2821,4
14773,227,4
24702,251,4
50064,1827,4
47166,65,5
8454,145,2
42618,2904,2
47994,54,3
29779,5,4
38,4068,3
39892,40,3
40762,2658,4
5613,4069,5
50202,1400,5
1361,4360,3
50648,366,5
16193,57,5
1508,2015,3
27311,346,4
555,358,4
25322,2502,3
6334,8714,4
28143,4274,3
4487,6520,3
30340,808,4
13118,674,4
3874,693,5
33818,635,5
6687,1424,4
7985,731,3
22283,3862,3
51106,8852,5
30339,4816,4
49154,1583,3
8375,2299,5
1858,85,5
18296,6587,2
10388,6613,2
45653,5470,4
28951,983,5
32297,5101,4
11992,9192,5
48564,155,5
47845,2887,4
39497,2271,5
13506,1740,5
6066,1792,4
40095,3059,4
17950,7,4
46631,2438,4
45982,46,5
2966,1388,3
24835,837,4
34406,155,5
11252,31,5
51379,148,4
21861,1038,4
32706,9662,3
1783,97,4
36248,2646,3
31763,61,4
6051,3346,3
52446,566,5
45514,5741,4
34097,157,5
38174,308,1
867,630,4
39522,269,3
33936,151,5
25297,25,4
5937,1873,4
50181,53,5
32505,318,4
7703,3764,5
13254,184,4
16484,211,5
9014,290,5
20112,155,5
46861,63,4
50894,3601,4
43218,5961,2
10556,3888,4
11007,2074,4
24211,1140,4
23593,381,4
1764,714,5
6196,8741,2
50995,96,4
41192,255,4
45176,1015,5
3101,4279,4
30717,68,4
50890,243,5
2952,14,4
9317,9208,4
3093,3359,4
26139,913,5
37625,4351,4
239,190,4
45429,1680,3
51013,2739,4
43657,6405,4
17409,2290,5
1037,233,2
11998,402,4
17118,1648,5
20571,3025,2
15405,904,3
22046,75,2
22053,2079,3
44626,527,4
27802,1217,3
6817,106,4
20197,1385,5
34598,7167,5
46488,29,4
49888,6519,4
34827,67,3
38957,1106,5
47968,80,5
20440,954,5
38255,101,5
27938,2,4
49005,3846,5
30112,1397,3
39389,14,2
33840,3485,1
51081,48,2
19191,1195,4
51796,2185,5
49503,112,4
14230,746,4
12211,1217,4
43418,53,5
46023,2789,4
36606,412,4
15059,7917,4
43497,2200,5
44701,6330,1
8860,2775,2
4044,453,3
4406,2978,3
25500,7978,4
15717,1999,4
25027,1037,3
49656,3395,5
408,6868,5
10429,8673,3
25982,4420,4
40941,1015,3
47284,713,4
14814,157,4
25641,6189,5
37523,35,5
42904,5929,5
3750,2943,4
53017,2540,4
39602,6404,4
28476,5295,3
23619,2704,4
3765,4767,3
18173,4089,4
3230,277,3
40472,7937,4
9857,18,4
3047,2009,5
13685,19,5
48504,5344,5
19526,3049,5
23343,14,4
24525,3379,2
46163,49,2
36282,2123,3
17293,602,2
50015,301,3
17631,578,3
28345,241,4
30014,4650,5
48465,168,5
35145,6166,4
23483,136,1
17765,57,3
24422,197,4
25843,18,4
36571,1,2
31535,15,3
36090,907,5
14522,4826,4
45061,7655,4
9418,58,2
2381,1657,3
24918,1754,5
26789,499,5
40263,1300,5
38583,6340,3
22110,312,4
17325,166,4
35618,353,4
34363,20,4
1256,3306,4
47056,31,3
41697,1556,5
26660,3,5
46101,6063,4
34710,2056,3
15958,1067,4
41058,1054,3
11854,56,1
9638,6047,5
3826,160,3
31187,105,3
35078,76,4
45121,42,5
17482,79,3
10033,4095,3
24891,113,3
34284,4422,5
50645,1137,3
16209,1543,4
38671,1272,4
28454,2800,4
143,1791,4
10866,681,4
26028,7230,3
46874,5526,5
32090,5533,3
25225,1291,4
22011,3496,3
8451,9482,4
24040,1506,3
19269,4,5
1925,3962,3
51794,829,5
38973,1831,5
29822,3351,5
38579,928,4
2,664,4
46322,65,4
4836,1739,3
36922,855,4
5878,9453,3
22430,2705,3
45728,51,5
6708,33,4
47642,116,5
8322,49,3
1525,4087,5
48016,2039,4
15481,3117,4
12230,179,2
908,2451,3
1409,301,3
32004,390,2
481,8915,5
47801,1166,4
6471,5220,4
31146,639,3
14808,842,5
849,1944,4
23608,1560,3
38108,5868,5
47822,4990,5
747,154,4
8065,101,4
4551,9511,4
13094,8613,4
34846,1000,1
33674,3462,3
24931,280,5
45656,180,2
33964,203,3
6695,31,4
24118,2078,5
14176,81,4
49941,3573,4
14248,984,3
11366,3204,5
16584,473,5
52720,1882,4
31683,351,4
44686,248,5
2757,313,3
42996,679,4
2854,317,5
27499,6909,4
43709,12,5
34195,606,5
45345,57,4
51497,3049,4
5663,195,4
19523,4886,4
19914,3853,5
51111,2809,3
43365,2911,4
50470,155,4
24069,22,5
35191,3452,4
32967,9117,5
7551,20,3
12062,1567,3
19531,109,4
28805,1454,4
12827,2463,3
21154,101,1
20468,5916,3
11037,2303,3
46787,266,4
27292,1067,4
42682,829,5
2708,6,4
47863,1,5
40266,3804,3
28824,17,3
13829,5488,4
41838,4857,5
24204,767,3
4226,952,3
12658,156,3
20551,3490,4
20720,4418,5
7372,5881,3
44466,612,4
45967,58,2
46854,590,4
30048,21,5
36678,2619,4
17084,3224,2
13655,92,1
27300,5534,4
38990,6638,3
12803,1650,2
53309,5469,5
46608,133,1
11496,418,4
34669,18,5
19979,3869,4
46461,974,4
19599,76,4
3903,7313,4
45747,3154,5
24779,2173,4
46365,1671,2
7914,410,5
8761,1502,4
37768,812,5
26008,7900,5
908,924,4
27872,4926,5
2168,2481,3
18594,3,1
15586,10,5
1968,83,4
39880,2496,5
25421,44,4
47957,345,4
48973,2886,5
19499,300,4
7281,98,4
31723,1085,2
525,4699,3
23060,295,5
31923,9752,4
13906,54,3
45155,351,5
11364,21,3
14767,830,5
16715,689,5
14102,1831,4
52558,3636,3
32212,19,5
26959,2965,3
726,87,3
52907,4753,5
4427,4321,3
45232,9909,4
42717,4058,4
40182,6818,2
18741,68,4
44737,401,3
37308,9483,4
53186,693,3
30923,4,5
47653,28,3
30094,2445,4
27261,4512,5
21048,100,4
20145,1167,3
10110,330,4
34258,3653,4
23461,2009,4
37353,2,5
11786,4772,3
18343,3770,4
38879,167,4
42913,262,5
4342,72,5
28299,424,5
43901,970,5
16926,317,5
4079,2250,3
31261,765,4
2222,3894,3
45093,75,3
15200,714,3
50894,461,4
48702,9507,4
32703,249,3
31173,250,4
50755,215,5
33930,2259,5
42301,822,3
9261,125,5
13188,208,4
45859,1,4
27683,476,5
28013,117,3
10749,1094,3
36561,7,4
21989,469,5
42218,1300,5
19585,8136,3
12285,160,3
10442,1418,4
36547,9836,5
16642,3754,4
28619,591,2
29445,357,1
17854,2818,5
19169,88,3
22521,2269,5
49217,3732,5
51353,1729,5
53001,2707,5
6211,803,4
18144,1345,4
767,516,4
1178,13,5
44339,1917,3
29952,424,4
1655,81,5
37297,272,5
22688,4141,3
51784,8598,3
41162,3202,4
37703,192,5
18254,439,4
32159,54,4
24139,823,4
18024,2287,3
5902,145,5
38635,6336,5
39077,5618,3
50687,351,5
20116,178,4
7270,5507,5
3535,1161,5
49298,296,5
12760,4605,5
9685,2156,3
41390,376,5
15479,905,4
1841,51,2
29071,2529,3
49183,7209,4
25202,1697,5
13056,284,5
52152,7300,5
17920,1987,4
48324,2915,5
33762,32,2
51491,216,4
4554,5491,4
5380,30,4
50063,2052,3
53009,440,5
35104,229,4
46231,6189,5
8725,9392,3
18651,565,4
53032,28,3
31439,611,5
27658,553,4
1327,5734,5
19640,90,5
8312,1053,3
11904,16,3
20549,2924,3
19880,1877,5
10975,13,5
30063,400,3
20355,3528,4
21685,2423,3
26814,7892,5
25218,98,5
44382,4089,3
8226,2224,4
19257,8099,5
12870,4772,4
42128,1177,1
4376,1319,4
42678,1351,4
32907,3259,3
52464,1088,4
17434,241,4
2379,761,2
15246,1366,4
33648,258,5
23514,9448,4
4588,9103,3
22969,3858,3
30080,116,5
50714,3393,5
46381,1821,3
29118,121,1
15518,146,4
32179,140,3
4016,16,2
6383,3050,4
47227,5071,5
36456,436,4
15298,9520,4
8013,94,2
8990,3643,4
49427,319,5
29426,2423,4
52479,825,5
48495,56,4
15660,5940,3
50968,33,5
19229,7,5
39141,1123,4
24643,122,5
29878,6521,4
1321,55,4
7304,87,5
41839,3322,2
51762,885,3
22488,25,4
22740,4441,5
18360,1419,4
25507,6477,3
39046,29,2
50505,6119,5
9568,919,4
50238,5,4
17228,1484,5
44492,762,5
41171,1567,3
17975,382,3
32230,58,4
20053,484,3
1379,318,3
18405,518,4
34709,824,4
38313,2581,4
3062,1256,5
16675,1567,5
44949,7445,4
15136,192,5
41043,137,3
6316,3626,2
36744,413,4
9776,228,3
727,2517,4
8914,3271,5
39984,214,5
28930,14,5
26942,31,2
49963,1272,5
15292,146,2
21338,265,5
42151,323,3
6073,3963,3
2942,359,3
33842,273,5
14988,252,4
35349,6435,4
10242,276,5
12861,1274,4
49630,1754,4
17915,390,4
10678,4,5
36520,5940,5
32855,4558,5
4930,1011,4
29684,743,5
26202,839,4
19030,1003,5
30595,7185,5
40886,52,3
28540,172,4
2276,8598,4
26503,574,5
22505,122,4
14580,2268,4
5385,17,4
49751,213,4
17741,6558,1
17836,1608,3
7512,371,3
39013,223,3
11716,5942,4
43214,285,3
53371,61,5
21253,6989,4
11032,1854,3
49970,110,4
39252,404,3
48884,60,5
12715,2037,4
47519,402,4
21659,138,4
52180,151,4
20638,1426,4
15245,7006,5
5624,796,4
43882,9774,5
23267,254,3
11267,20,3
41181,80,2
568,160,3
36728,1034,5
21854,4223,3
4486,2051,4
42165,1114,5
50913,1167,5
25837,3430,4
37553,1011,3
39910,2587,5
7,283,4
18766,10,5
46158,2763,5
45624,1219,5
35029,140,5
48017,206,3
52469,170,5
49883,4264,5
19716,50,5
11907,2340,4
18775,100,3
17157,218,4
29106,388,5
53333,8799,3
4400,114,5
29542,2184,4
37698,1394,4
36473,226,2
31804,7312,4
17422,706,4
7750,794,1
40660,4003,4
2390,7885,4
17342,41,4
18878,1876,4
8918,229,4
14568,2369,4
40785,2834,4
8176,516,3
11084,41,3
20879,349,5
30514,9459,5
8607,144,5
23242,234,4
28210,575,5
26862,238,5
31790,855,4
42769,5652,3
35029,215,3
9683,4849,5
12252,219,5
40985,1980,5
36096,74,4
14902,868,4
39237,75,2
45345,4838,3
39054,753,4
893,11,5
34600,551,4
16407,7451,4
31976,892,5
5324,1489,4
26823,123,5
3596,6935,4
13451,1570,3
24691,534,4
33355,121,5
7767,307,5
42978,5065,5
47826,7479,4
32761,67,5
38416,3241,4
44593,229,5
17547,1638,2
15205,6447,2
39483,656,4
33132,1200,5
2114,231,3
3785,5884,3
1858,371,5
40586,7655,3
9719,343,3
13533,210,5
14633,124,4
6427,762,4
25217,153,5
12050,2519,5
29888,7282,5
34529,737,4
25486,1575,3
20516,1831,4
18239,315,2
6622,3673,3
293,613,4
26122,480,4
5863,13,3
33886,1075,3
28606,1069,4
13352,504,5
37889,150,4
17117,31,4
18322,1486,5
21596,1028,4
35141,675,3
6200,1,4
24416,408,5
32985,2820,4
10923,31,5
11766,88,3
7790,165,5
3040,1214,1
3858,121,5
29872,3165,5
19632,5848,3
26525,4589,5
17111,616,3
9257,89,5
15721,1722,4
48908,654,5
24014,3677,5
2191,130,5
13409,1079,3
23059,38,5
30980,237,5
15867,3388,4
23189,6001,4
6035,3642,2
33715,24,4
19944,1959,5
41030,1092,3
3219,100,3
43788,122,4
27626,2380,1
52293,105,3
44660,2255,5
20924,2661,3
10481,1296,3
41393,152,2
15879,1251,4
27037,1126,5
16304,4080,4
50362,5763,3
729,221,3
50540,345,5
39172,8,2
40989,15,3
42276,103,5
53012,255,3
43693,2,4
4363,381,5
49317,155,4
42219,8268,3
31456,522,3
44870,9010,3
1090,3395,3
52261,457,5
19337,5348,4
35685,42,4
13188,713,4
6346,621,3
9434,8094,4
26615,1816,4
36378,1318,4
6061,916,2
19413,168,2
33066,464,5
10388,8099,4
11827,3837,4
10976,285,3
27798,7539,5
30896,214,4
5773,3712,4
22293,997,3
45574,1648,4
12907,2939,4
19129,2315,4
29837,4660,5
14180,2124,2
20039,165,5
35030,50,5
17654,518,5
3223,158,4
29157,3040,3
10570,626,4
51323,1117,3
44158,3906,4
43719,1266,4
20722,159,4
42096,481,5
5657,174,1
1562,7941,4
4192,4779,3
14375,1876,3
2485,44,5
34595,142,3
8917,13,4
49674,1,5
11016,3006,5
37015,2960,3
10025,239,2
49173,943,3
43462,1100,2
46459,4667,5
22362,333,4
29740,6624,5
30919,3901,4
6954,610,5
18029,29,4
50007,1611,5
34275,10,5
24403,425,3
47692,97,4
16464,612,5
20319,8960,3
23748,3955,4
3353,860,5
44012,9900,4
2586,122,5
33049,184,4
25859,42,3
34923,1539,5
27279,621,3
35235,478,3
43457,515,5
22158,822,4
37188,7058,5
1087,35,5
13631,1702,3
4677,175,5
3745,120,3
8037,573,3
8883,288,5
43302,4186,4
29038,2678,5
26107,245,3
11281,1536,4
50666,628,5
8582,967,5
29457,188,2
8620,747,5
48947,7318,5
27812,681,5
18741,634,3
49669,3894,4
30739,362,4
45385,527,4
5914,2146,2
40471,2814,5
28483,893,5
11858,3445,4
11213,4996,3
4494,40,4
42935,3294,3
21548,64,5
38031,461,1
29279,4638,4
30263,3402,5
19098,53,5
25219,675,5
41144,2725,4
33206,299,4
13531,2617,4
49123,4111,5
18759,198,4
11532,294,3
44141,63,5
27928,281,5
32643,2857,4
9415,876,3
40096,340,5
44590,3795,4
28779,816,3
45710,3617,3
3169,6411,4
7348,594,3
2988,2745,5
16232,2720,2
18892,7,3
29572,575,5
45947,4712,4
26511,1839,4
14003,4,4
46950,5831,4
48831,2,5
33779,1969,5
39780,30,4
8246,59,3
24368,5265,5
2168,1168,4
23104,5083,4
3362,17,5
198,5901,4
22093,86,2
28362,104,3
1400,231,4
38826,1881,3
42912,1250,3
30103,6981,5
9521,2080,2
49806,43,4
10757,587,1
15862,917,3
9388,285,5
38860,195,5
4876,4039,3
28011,1195,4
39810,437,5
27721,318,4
9203,144,5
37152,2808,5
24296,707,2
5000,2264,4
47043,184,4
44106,445,4
18864,497,3
17505,2293,5
31565,6153,5
44188,1245,5
4596,1263,4
2510,17,5
12385,102,4
18766,110,5
30438,1369,5
37122,1683,5
35565,3748,5
29371,1753,3
17411,4344,5
5265,7147,5
25243,24,5
552,658,4
13858,5121,5
5361,9796,3
23273,14,5
1032,899,4
1014,3595,3
53030,945,3
32142,218,5
31406,747,4
46235,3091,5
617,185,3
45001,1713,5
33289,5728,1
23722,81,1
31855,754,5
39211,153,5
17552,7362,3
46955,21,4
50909,5041,5
193,2291,3
14471,69,4
11031,555,5
44376,5,4
27093,262,4
19370,35,4
25839,7824,4
41102,6,3
49839,1548,5
11931,536,3
340,499,5
32418,441,3
25227,8536,3
2890,1261,4
43989,5970,5
38853,27,5
51139,602,4
50349,47,5
38701,136,3
15604,6502,3
45736,2179,4
28568,199,3
32232,2049,4
39309,212,4
45423,2670,3
5185,387,3
52135,5935,3
4084,9267,2
36614,7330,5
48005,1326,1
32623,4683,4
18593,141,4
47225,6512,4
47009,1323,3
33227,6379,4
14300,6854,4
42533,6731,5
33225,941,4
48373,1871,4
32329,537,4
49130,2403,2
22937,703,2
22962,87,5
53138,3057,2
27279,42,3
3020,3826,3
11345,5694,4
17456,786,5
10949,7029,3
38621,1808,5
48713,1045,4
2192,5483,5
43078,870,5
48671,6140,4
22461,5562,3
46510,1511,5
22414,3093,5
13916,469,5
30900,922,3
9042,586,2
37081,7375,5
5309,163,4
25061,214,4
29912,4836,5
2475,3767,4
17188,2082,5
20216,2567,5
48209,1163,3
20243,4249,4
21618,55,4
24748,266,2
31980,540,5
20223,1680,3
13115,327,5
37596,624,4
14239,219,4
22386,24,5
15792,195,4
4305,696,1
4447,840,4
47774,73,4
20349,177,4
34276,1636,5
1528,117,5
34787,882,4
43073,2979,3
295,6588,3
23505,1016,5
8464,1349,4
15995,417,4
6752,199,4
51927,2014,4
26507,1903,3
44463,5033,5
24003,185,4
19922,389,5
27404,2580,4
3123,148,4
27399,5,4
43439,4392,5
2548,5306,4
19694,55,4
44819,6635,3
13623,2858,3
19941,1394,5
16189,1652,5
33930,48,4
48725,2859,4
5365,1340,4
19331,1615,4
46079,167,2
30245,878,5
39152,606,4
41167,873,4
38807,4661,5
11002,980,4
7882,1675,4
22035,120,4
29741,2825,4
44973,5786,2
14401,218,4
14437,398,4
25352,1398,4
12561,251,3
37705,52,5
50445,1951,4
8387,19,5
8875,14,5
6379,1167,4
44729,1045,5
3117,9922,4
2741,5618,3
38888,575,5
9122,6334,3
16357,8306,4
7297,92,3
42313,205,5
16359,898,4
18454,2210,5
18178,9640,3
6938,533,3
9761,180,5
5766,973,2
34037,612,3
11666,7700,4
43079,8332,3
22210,4642,5
43779,427,4
37475,2740,5
17800,15,3
28030,1220,3
2732,1258,4
6318,2501,5
3893,838,5
11490,256,4
32049,24,4
48979,58,5
52902,105,3
50229,7196,4
18931,3501,3
33822,1582,4
32742,7772,4
17730,234,5
51493,333,4
21430,96,5
44380,794,3
51611,104,4
605,1107,3
39054,4012,5
6107,3237,5
17632,986,3
50465,214,5
45889,1896,3
11940,1345,2
33547,72,4
26375,6955,4
14839,4537,5
20284,33,4
32265,465,4
19477,4501,5
30610,698,5
10534,155,4
41325,3039,5
12307,2712,4
3954,6710,3
47078,3200,4
13693,7096,4
16632,1340,4
1805,662,4
24412,6520,2
2202,2969,4
9324,13,5
8322,6346,4
29277,3902,5
35097,153,5
50163,348,5
10451,1102,4
825,1344,3
7710,5173,5
37461,3658,5
29191,229,5
32492,6638,4
3586,82,3
38932,971,2
51139,201,4
13075,410,4
4988,148,4
12384,4766,4
9993,148,4
35698,5653,3
43057,4035,5
48542,535,5
20417,5568,3
27886,153,4
26647,3091,5
46857,479,3
28640,4544,5
47673,4864,4
12055,1844,4
36135,1563,4
20331,23,3
6624,4986,5
8402,51,3
33743,210,2
21784,3087,3
52743,6563,5
23442,1330,5
23214,4044,4
20874,1974,3
2740,17,4
16742,267,4
14586,422,5
17199,142,4
14016,666,5
37024,683,4
4041,16,4
26912,276,2
42566,2567,5
10349,1032,5
8223,632,5
3662,117,3
41137,7021,5
39925,763,1
10897,2879,2
26007,8215,3
15837,620,3
11596,1275,4
18128,262,3
9698,82,4
8345,2750,3
1968,265,5
3335,2652,4
48716,9139,4
14018,2136,3
7437,1997,3
28844,8,3
39037,7347,4
1454,486,2
23539,682,5
49511,4,5
40714,7,5
51937,862,5
45456,9899,4
46354,1487,5
40701,117,4
15741,994,4
38854,8,4
23832,5438,5
18776,1,5
20647,6826,3
13489,418,4
44048,7149,3
41162,4517,4
39175,9601,5
21198,456,4
49126,7750,5
23465,330,4
48975,440,4
32484,2887,4
6508,1400,4
45211,1335,4
51324,23,5
44804,157,5
16656,128,3
31222,310,3
44671,91,5
22685,536,2
31474,37,4
44808,9664,3
2265,2,5
28533,1364,5
46652,562,5
33556,444,2
40800,248,3
24627,7147,4
53072,4198,4
45524,205,4
11997,1431,4
1637,2079,4
52194,372,5
31018,4703,5
39090,83,5
45696,9358,4
39191,1474,4
31818,555,5
181,372,4
48777,3843,4
18453,1502,4
16659,709,5
41831,3934,4
10498,271,4
14255,1188,4
32238,3125,4
7116,5991,5
37100,66,3
39078,24,5
39728,312,4
14224,8255,4
36114,921,5
46627,3034,2
33506,1635,4
1054,198,5
26167,274,3
8575,3918,4
31024,134,5
50196,858,5
26135,2264,3
6677,993,4
50267,71,3
36849,436,5
48326,2764,4
34930,5045,3
3455,5507,5
3198,125,5
51570,2198,4
29995,126,5
3115,916,2
45564,151,5
712,35,3
43051,2422,5
33772,258,4
5894,75,2
20680,74,4
40759,428,5
12524,1745,2
25752,2373,5
47438,7168,5
42331,629,3
24069,143,4
52238,39,5
53375,51,3
42777,1239,4
20850,274,5
10750,17,3
15539,1177,4
49301,7455,3
41862,3921,5
30710,4914,5
19374,519,5
37091,1979,3
34446,48,5
9254,19,3
25356,283,3
15972,1982,2
17197,7980,3
48810,964,5
28777,4155,5
51868,581,4
20044,464,5
38348,60,3
16923,32,3
48700,2,3
19561,2419,3
4138,344,4
26929,537,3
16653,16,5
4009,692,5
47623,4100,4
52697,780,5
26799,1485,5
32277,5730,5
36900,239,4
50763,3,2
29255,4642,4
40778,1410,3
26068,423,4
35702,138,4
41944,618,4
21953,1452,5
51035,1979,4
10313,484,3
39606,993,5
16324,2368,4
16461,1037,5
39784,3,5
9081,85,5
17657,5789,5
35433,9721,4
21736,2475,5
14157,24,5
13190,553,3
21594,694,2
37659,222,5
24753,1940,4
29542,336,4
6150,2468,4
44887,100,4
37734,142,5
49462,542,5
45676,9259,4
19709,67,5
8609,110,3
5555,8566,3
1352,14,4
53217,297,4
8463,3232,4
33565,173,4
22163,377,5
48437,334,4
43623,2509,4
37617,6709,4
48686,423,5
3794,1973,3
14359,2404,4
14403,1426,4
161,7805,4
31871,1820,4
12597,2245,5
47076,8211,5
40938,7124,4
52147,7347,5
34578,77,3
15427,345,4
48470,4329,5
32101,7193,1
9159,492,4
34612,222,5
15244,4856,4
51231,194,3
11776,764,4
38370,6675,3
30750,9,2
20255,170,2
16855,31,4
40301,802,5
15638,1392,2
38915,27,5
8118,916,3
12275,1543,4
4195,6699,2
12450,324,4
44816,9218,5
10760,16,5
5475,4645,3
53273,6614,4
4321,8582,4
53118,2634,3
14911,1196,3
6535,9758,3
26828,2919,4
25678,2230,5
46323,15,5
36736,3504,5
17642,758,3
49129,868,4
18822,1470,5
25947,849,4
40114,824,2
24651,2237,5
12730,31,5
28937,1377,5
11986,140,4
36677,858,5
15424,18,5
35930,1,5
41329,466,5
27551,1744,3
25464,155,5
20185,2239,3
44881,147,4
15359,36,5
49392,3671,4
43628,905,3
15349,5410,3
28390,3978,4
41923,7055,5
44612,6446,5
12943,646,3
5446,8388,3
23801,2358,5
13629,3743,3
34987,130,4
24074,1012,3
31764,63,5
26939,42,5
2334,5522,4
22393,128,3
21371,5249,4
30754,1889,3
2981,739,3
34729,1146,1
29877,999,3
16576,190,4
13137,268,4
27814,1089,4
43638,103,5
50222,9466,5
51089,26,5
16286,19,5
24480,249,5
41630,313,5
19625,141,5
32650,246,5
24553,3728,4
47867,2527,5
13556,6297,5
41599,1098,2
10220,3,2
9153,3660,5
9267,4942,4
48370,1567,4
31546,885,4
43379,4722,5
29752,881,4
50800,194,1
29407,2227,5
10497,10,5
33331,2321,5
21582,8,3
37761,1260,4
29428,501,3
42156,861,5
40031,388,4
13835,273,3
24129,3085,3
9247,930,4
34749,1721,5
22568,60,3
7120,736,5
510,829,3
31309,181,3
45461,87,3
50424,1022,3
28488,16,2
22287,137,5
10748,939,1
34219,408,3
2609,2060,4
3715,2051,5
31235,8625,1
38121,260,5
38828,29,4
2971,1725,3
24400,5405,5
4551,5,3
43498,1223,5
12839,851,3
31243,405,4
49799,1994,4
31363,979,4
6837,4337,4
52933,12,5
3009,632,2
50819,4742,5
7531,47,5
47275,916,4
29304,1536,2
30986,699,1
6475,1587,5
28656,15,2
15031,26,5
28817,1667,4
13290,934,4
32843,2123,4
32777,3071,3
29037,145,5
25202,1277,4
24344,201,2
1869,12,4
28551,755,2
4754,579,5
20782,598,4
37891,432,2
17623,54,5
51234,4472,3
3859,124,4
24867,3304,4
2012,4127,3
24770,5384,5
21291,196,5
8347,7184,4
32336,5180,5
19441,537,5
29247,102,3
32040,242,4
2632,3091,4
12172,179,4
21238,348,4
6723,1845,4
7490,3406,3
32467,160,4
47848,5194,5
44522,428,5
239,117,5
35789,59,4
2635,323,3
14037,8131,5
13174,3616,4
26655,1875,5
50846,571,4
49654,5512,5
8400,757,3
24359,134,4
39560,330,4
39490,70,5
34496,498,4
49148,852,3
7647,652,4
10908,1,4
10642,446,5
9277,1034,4
10799,6902,5
3596,681,5
16201,693,5
41486,1675,3
47858,1427,4
18056,1648,5
36995,70,5
849,2937,3
21949,4,4
18451,66,5
34087,3681,4
39044,6831,4
7176,24,5
37090,2248,4
16694,221,3
27285,374,5
42005,89,4
2635,2374,4
39799,316,5
1093,8949,4
4212,3273,2
4942,116,3
47747,1651,5
5477,35,5
27775,884,5
24046,26,3
33886,699,4
17523,2675,4
46682,4835,4
1043,404,4
23572,5576,5
7674,47,5
47273,1476,3
357,155,5
1716,9596,4
36164,158,5
5264,482,4
52201,222,5
38338,6,3
23193,1859,4
5001,405,4
42605,426,3
26680,1110,5
32361,4475,3
22728,2861,4
13712,52,1
9873,95,5
18978,35,4
27254,4159,4
26111,5,3
2926,812,4
37133,5137,3
17436,933,5
28424,293,3
7962,666,3
50227,384,5
992,1924,4
33147,20,1
15781,760,3
32915,156,4
52149,338,4
9412,760,5
33768,162,3
38971,583,4
48632,1170,5
21216,2020,3
50324,1921,5
355,413,4
33832,614,4
3344,4950,4
1068,350,3
48582,187,5
45345,87,5
39501,220,5
43424,14,4
4476,283,4
22352,459,3
20371,89,5
25451,328,4
22772,451,4
4220,3593,5
45378,1434,4
51255,97,2
3049,570,5
33439,1287,5
42539,991,5
39210,9355,1
20586,14,3
1303,4321,3
28207,2602,4
45303,3793,5
23665,1196,4
14186,2,4
5090,16,2
26825,749,3
51639,5042,1
43597,92,5
3976,353,5
38708,50,5
48734,9522,2
33508,2141,4
4086,2064,4
27656,6380,4
5272,793,5
11459,4614,3
6919,85,5
34118,559,5
866,599,5
39841,4727,4
48822,5293,3
41861,4546,1
42021,733,4
33407,5153,4
25662,63,4
33545,848,5
38400,1042,5
12952,304,3
31134,641,2
34021,7670,2
5010,1980,3
52092,642,4
35348,5664,5
25181,7533,5
41974,679,5
38680,139,1
17817,1730,3
2928,410,4
48816,113,4
26640,3463,4
28096,12,4
31529,3291,4
3417,519,5
40978,4975,5
37923,487,5
27219,3807,5
1975,3131,4
47818,46,3
42370,372,4
49199,1364,5
6983,22,4
50982,5223,5
17898,475,4
15337,1710,1
19082,1009,5
39709,2711,3
15616,1331,3
41900,2879,5
5153,37,5
33021,4203,3
29436,3731,1
46277,1121,5
42012,161,4
45591,3952,4
7475,3954,5
23236,315,4
24489,1792,5
17808,331,5
47104,36,4
30820,4844,4
40011,139,3
37615,1339,4
46917,746,5
33671,1425,3
11562,502,4
40783,2276,3
39090,70,4
8449,9663,3
49645,658,4
22084,3608,2
48159,4918,5
44894,1494,5
1842,1767,3
6250,5999,4
27364,770,3
16683,2969,4
50122,62,5
10689,3610,3
2403,131,5
50105,126,4
36595,1386,3
33621,8374,4
48726,259,4
35893,4050,3
10938,114,1
7288,302,3
6548,435,3
46835,5896,5
15061,1278,4
22909,7777,4
613,441,4
26911,4461,4
4119,1552,3
12235,551,4
261,332,4
38311,1605,5
6745,5277,3
26180,171,4
10688,625,5
31391,506,4
45907,68,4
8254,150,5
5992,1153,4
