user_id,rating,title
49972,4,Life Expectancy
44808,5,Dream Country (The Sandman #3)
31662,4,Sphere
26243,4,"The Giver (The Giver, #1)"
19670,5,"Fables, Vol. 2: Animal Farm"
41298,4,Stardust
53421,5,Pirate Latitudes
43218,4,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time
53383,5,"Saga, Vol. 2 (Saga, #2)"
48514,5,"Throne of Glass (Throne of Glass, #1)"
6821,3,"Dead and Gone (Sookie Stackhouse, #9)"
42365,3,Persuasion
8582,5,"Breaking Dawn (Twilight, #4)"
36197,5,"Fractured (Will Trent, #2)"
12086,4,Olive Kitteridge
34192,5,"The Rithmatist (The Rithmatist, #1)"
23078,4,Platform
29794,4,Treasure Island
22336,1,The Casual Vacancy
5116,3,The Alchemist
43978,2,The Art of Hearing Heartbeats
29034,4,"The Talismans of Shannara (Heritage of Shannara, #4)"
10768,3,Hero
20994,3,"A Lick of Frost (Merry Gentry, #6)"
9489,3,"The Firm (Penguin Readers, Level 5)"
6025,4,Still Alice
7820,4,"Girls in Pants: The Third Summer of the Sisterhood (Sisterhood, #3)"
46245,5,"Heir of Fire (Throne of Glass, #3)"
9988,4,The Adventures of Huckleberry Finn
36192,1,The Idiot
20708,5,"In the Hand of the Goddess (Song of the Lioness, #2)"
46016,4,Secrets of the Vine: Breaking Through to Abundance
16286,5,Shakespeare's Sonnets
39383,4,"Memnoch the Devil (The Vampire Chronicles, #5)"
27882,5,"Ender's Game (Ender's Saga, #1)"
1996,4,"The Horse and His Boy (Chronicles of Narnia, #5)"
44001,5,"Simple Genius (Sean King & Michelle Maxwell, #3)"
27878,4,"City of Fallen Angels (The Mortal Instruments, #4)"
39872,4,"Until Trevor (Until, #2)"
18538,3,"The Sea of Monsters (Percy Jackson and the Olympians, #2)"
28178,5,Eloise 
29445,5,"Voyager (Outlander, #3)"
1294,4,"Dead Until Dark (Sookie Stackhouse, #1)"
24260,4,The Help
17237,5,The Yellow Wall-Paper
48421,5,"Envy (Fallen Angels, #3)"
2972,5,The Lorax
40971,4,"Holes (Holes, #1)"
18868,3,"Anne of Green Gables (Anne of Green Gables, #1)"
17383,4,"Return (Redemption, #3)"
51206,5,The Icarus Agenda
22725,1,It
15403,4,The Beginning of Everything
25373,4,Death Comes for the Archbishop
36720,5,Extremely Loud and Incredibly Close
10462,3,"Physik (Septimus Heap, #3)"
46651,5,"The Fellowship of the Ring (The Lord of the Rings, #1)"
33367,5,"Beautiful Creatures (Caster Chronicles, #1)"
11307,5,Walden
47348,4,"Bury Your Dead (Chief Inspector Armand Gamache, #6)"
204,3,The Glass Menagerie
17328,5,"Split Second (Sean King & Michelle Maxwell, #1)"
53303,3,The Pilot's Wife
8292,3,On the Road
21734,3,Essential Tales and Poems
46305,2,Attachments
2037,5,"Mutiny on the Bounty (The Bounty Trilogy, #1)"
29931,4,White Oleander
47562,2,The Girl with the Lower Back Tattoo
20536,5,A Pocket for Corduroy
51159,5,The Hobbit
37421,4,West with the Night
13675,2,The Call of the Wild
7441,3,The Cat in the Hat
14020,4,Animal Farm
1391,4,The Running Man
2099,4,The Leftovers
10592,5,"Grave Surprise (Harper Connelly, #2)"
7722,3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)"
22183,2,"Wicked Appetite (Lizzy & Diesel, #1)"
28721,4,"Twilight (Twilight, #1)"
33993,1,A Tale of Two Cities
10646,5,The Summer Tree (The Fionavar Tapestry #1)
46507,5,"Never Never (Never Never, #1)"
40836,3,"The Strain (The Strain Trilogy, #1)"
39094,5,The Nix
20455,1,Stardust
4133,5,Beyond Good and Evil
47726,5,"Garden Spells (Waverley Family, #1)"
39075,5,"The Hunger Games (The Hunger Games, #1)"
37305,4,"The Mists of Avalon (Avalon, #1)"
13483,2,"Fifty Shades Freed (Fifty Shades, #3)"
33836,4,"A Red Herring Without Mustard (Flavia de Luce, #3)"
20708,4,"On the Edge (The Edge, #1)"
35334,2,Persuasion
20689,4,"Prodigal Son (Dean Koontz's Frankenstein, #1)"
25471,3,The Book Thief
19913,5,Life After Life
14742,4,Born Standing Up: A Comic's Life
32765,5,Reconstructing Amelia
15724,4,"Fearless Fourteen (Stephanie Plum, #14)"
9702,1,Beowulf
37041,4,"The Fiery Cross (Outlander, #5)"
45124,5,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)"
17904,2,Wuthering Heights
37728,3,A Rose for Emily and Other Stories
11016,5,"Ender's Shadow (Ender's Shadow, #1)"
35084,5,"A Game of Thrones (A Song of Ice and Fire, #1)"
12519,2,The Little Paris Bookshop
16912,5,Just Go to Bed
49783,5,"The Amber Spyglass (His Dark Materials, #3)"
49374,4,The Death of Ivan Ilych
42361,5,Julius Caesar
44669,5,"The Hunger Games (The Hunger Games, #1)"
44259,3,"Freakonomics: A Rogue Economist Explores the Hidden Side of Everything (Freakonomics, #1)"
45442,5,The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution
21334,4,"A Dance with Dragons (A Song of Ice and Fire, #5)"
5167,4,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)"
18716,3,"Divergent (Divergent, #1)"
1758,5,"Cry, the Beloved Country"
8863,3,Mrs. Dalloway
2532,3,The Hotel New Hampshire
52474,4,"Spin (Spin, #1)"
26146,4,"If I Stay (If I Stay, #1)"
14999,5,The Namesake
38707,4,The Space Between Us
50537,4,Ghost World
44629,3,"Lord Brocktree (Redwall, #13)"
9831,5,The Screwtape Letters
33924,5,"Harry Potter and the Deathly Hallows (Harry Potter, #7)"
3125,4,"Noble House (Asian Saga, #5)"
2566,1,The Nightingale
35088,5,"Me Before You (Me Before You, #1)"
40721,5,"Prince Caspian (Chronicles of Narnia, #2)"
41186,5,Harry the Dirty Dog
46493,3,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)"
22508,3,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)"
35608,3,The Rainmaker
24612,4,"The Awakening (The Vampire Diaries, #1)"
33092,5,"61 Hours (Jack Reacher, #14)"
2054,3,The Yonahlossee Riding Camp for Girls
18945,3,"The Aeronaut's Windlass (The Cinder Spires, #1)"
5382,3,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time
13517,4,The Invention of Hugo Cabret
26090,5,"Grave Secrets (Temperance Brennan, #5)"
51968,5,"Unbroken: A World War II Story of Survival, Resilience, and Redemption"
5269,3,The Zookeeper's Wife
19912,1,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)"
46981,4,The Dispossessed
11377,5,"City of Lost Souls (The Mortal Instruments, #5)"
19479,4,"The Outlaw Demon Wails (The Hollows, #6)"
2316,5,"Personal Demon (Women of the Otherworld, #8)"
25378,5,"Inferno (Robert Langdon, #4)"
8579,3,The Complete Stories and Poems
27731,5,A Light in the Attic
40915,5,"Fool's Quest  (The Fitz and The Fool, #2)"
41896,1,Walk Two Moons
21969,5,"The Belgariad Boxed Set: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit / Castle of Wizardry / Enchanters' End Game (The Belgariad, #1-5)"
26050,5,"Goddess Interrupted (Goddess Test, #2)"
47226,3,"The Hunger Games (The Hunger Games, #1)"
385,4,Desert Flower
41160,4,The Scarlet Letter
32178,5,Memoirs of a Geisha
32203,4,The Ocean at the End of the Lane
273,3,"Savor the Moment (Bride Quartet, #3)"
40040,4,Where the Sidewalk Ends
16215,5,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)"
13795,1,Middlesex
10166,4,"Heartless (Pretty Little Liars, #7)"
30274,5,"The Vincent Brothers (The Vincent Boys, #2)"
36216,5,Intensity
53372,3,"World Without End (The Kingsbridge Series, #2)"
2329,3,The Secret History
7986,5,The Husband's Secret
36010,5,Blink: The Power of Thinking Without Thinking
44334,5,"The Hunger Games (The Hunger Games, #1)"
48521,4,Fade Away (Myron Bolitar #3)
52361,3,"Spirit Bound (Vampire Academy, #5)"
31646,5,"The Face on the Milk Carton (Janie Johnson, #1)"
30803,3,Can You Keep a Secret?
34360,4,White Oleander
5849,5,"The Firm (Penguin Readers, Level 5)"
48344,4,"Bridget Jones's Diary (Bridget Jones, #1)"
35787,4,Darwin's Dangerous Idea: Evolution and the Meanings of Life
30320,3,Last Man Standing
29285,5,"The Code of the Woosters (Jeeves, #7)"
7669,4,"Insurgent (Divergent, #2)"
13953,4,The Origin of Species
39471,2,Last Chance Saloon
48435,5,"Ten Big Ones (Stephanie Plum, #10)"
18438,5,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)"
9558,4,Looking for Alaska
4371,4,"Bridget Jones's Diary (Bridget Jones, #1)"
451,5,"Harry Potter Collection (Harry Potter, #1-6)"
31058,5,Matilda
4920,2,"The Da Vinci Code (Robert Langdon, #2)"
28759,5,"Catching Fire (The Hunger Games, #2)"
22589,4,The Very Hungry Caterpillar Board Book
28418,4,Corelli's Mandolin
41760,3,Prom and Prejudice
3756,4,Jane Eyre
27788,5,The Ultimate Hitchhiker's Guide to the Galaxy
39347,5,"The Twelve (The Passage, #2)"
6647,2,The Wind-Up Bird Chronicle
48942,4,"Legend (Legend, #1)"
1237,5,"World Without End (The Kingsbridge Series, #2)"
11436,5,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)"
43676,4,Saving June
44864,5,"Fallen Too Far (Rosemary Beach, #1; Too Far, #1)"
5726,4,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing
9558,5,"The Hunger Games (The Hunger Games, #1)"
6552,2,Sweethearts
19093,4,My Sister's Keeper
15661,5,Let's Pretend This Never Happened: A Mostly True Memoir
26913,4,Can't Wait to Get to Heaven
51917,4,Eating the Dinosaur
18207,5,Animal Farm
53311,5,Howl and Other Poems
21911,4,"The Bourne Identity (Jason Bourne, #1)"
51155,2,Gulliver's Travels
11818,2,A Doll's House
37403,5,His Dark Materials (His Dark Materials #1-3)
16824,5,Magic's Promise (Valdemar: Last Herald-Mage #2)
50920,5,"The Golden Compass (His Dark Materials, #1)"
44310,3,The Great Gatsby
10870,5,Freedom
4631,2,American Psycho
45856,5,The Time Traveler's Wife
22740,5,Sister of My Heart
7257,4,"Moby-Dick or, The Whale"
44418,5,"First Drop of Crimson (Night Huntress World, #1)"
6255,5,Empire Falls
33519,4,Owen
15495,2,Running with Scissors
22282,5,"The Inimitable Jeeves (Jeeves, #2)"
5564,3,Cat's Eye
13229,4,To Kill a Mockingbird
28110,4,"The Lunatic Cafe (Anita Blake, Vampire Hunter #4)"
33041,5,"Cold Days (The Dresden Files, #14)"
49793,4,The City & the City
23040,4,The Brief Wondrous Life of Oscar Wao
5518,5,"Secrets of the Dragon Sanctuary (Fablehaven, #4)"
1058,3,Frankenstein
3497,3,Bet Me
30997,1,"City of Glass (The Mortal Instruments, #3)"
3708,3,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)"
28140,2,"Mini Shopaholic (Shopaholic, #6)"
927,3,Caleb's Crossing
6134,3,The Name of the Rose
8,2,Nostromo
9228,4,The Screwtape Letters
34813,4,"City of Ashes (The Mortal Instruments, #2)"
21412,4,"Killing Sarai (In the Company of Killers, #1)"
12039,3,"The Awakening / The Struggle (The Vampire Diaries, #1-2)"
26412,4,Tuck Everlasting
5491,4,A Streetcar Named Desire
47688,5,"Hero (Hero, #1)"
1710,3,The Virgin Suicides
15130,4,Behind Closed Doors
48971,5,A Little Life
26259,5,Fight Club
48486,4,Deception Point
31487,5,The Twelve Caesars
26337,2,The Great Gatsby
42133,4,The Mysteries of Pittsburgh
42550,5,Quiet: The Power of Introverts in a World That Can't Stop Talking
4242,5,The Day the Crayons Quit
15777,2,"The Mysterious Benedict Society (The Mysterious Benedict Society, #1)"
17016,4,"Winnie-the-Pooh (Winnie-the-Pooh, #1)"
10786,4,The Nightingale
7741,5,"Jewels of the Sun (Gallaghers of Ardmore, #1)"
49154,4,A People's History of the United States
43205,5,"Winnie-the-Pooh (Winnie-the-Pooh, #1)"
47671,2,March
1739,5,Death of a Salesman
25299,4,Sing You Home
9023,3,The Corrections
19455,5,"Allegiant (Divergent, #3)"
19273,4,Catch-22
10047,2,"Eragon (The Inheritance Cycle, #1)"
24564,5,"Harry Potter Boxset (Harry Potter, #1-7)"
11581,5,Mastering the Art of French Cooking
36924,5,"American Gods (American Gods, #1)"
44947,5,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)"
5728,3,"Pride and Prejudice and Zombies (Pride and Prejudice and Zombies, #1)"
32667,5,"Blood Brothers (Sign of Seven, #1)"
27230,5,The World According to Garp
14222,4,Hamlet
44906,5,"The Book of Life (All Souls Trilogy, #3)"
1947,5,"The Notebook (The Notebook, #1)"
19397,4,The Amazing Adventures of Kavalier & Clay
9054,4,"The Secret Hour (Midnighters, #1)"
20301,4,The Hobbit
46746,5,The Martian
36329,2,"The Da Vinci Code (Robert Langdon, #2)"
13900,4,The Legend of Sleepy Hollow
38406,3,Great Expectations
19282,5,Matilda
7782,3,The Shock Doctrine: The Rise of Disaster Capitalism
23746,5,Rudolph the Red-Nosed Reindeer
15168,5,The Hat
14215,5,"The Hunger Games Trilogy Boxset (The Hunger Games, #1-3)"
9610,3,The Iliad
1996,5,"Gödel, Escher, Bach: An Eternal Golden Braid"
14301,4,True History of the Kelly Gang
26372,5,Rage
37280,3,"Intuition (The Premonition, #2)"
43725,5,Brooklyn
47311,3,"Speaker for the Dead (Ender's Saga, #2)"
46895,5,Leota's Garden
33926,3,"The Two Towers (The Lord of the Rings, #2)"
11708,4,"Half a War (Shattered Sea, #3)"
16870,3,"Flowers in the Attic (Dollanganger, #1)"
36306,4,"Triptych (Will Trent, #1)"
32672,4,Killing Patton: The Strange Death of World War II's Most Audacious General
11971,4,"Ship of Magic (Liveship Traders, #1)"
8424,5,The Psychopath Test: A Journey Through the Madness Industry
33590,5,Coraline
15824,5,"American Tabloid (Underworld USA, #1)"
12978,3,Brave New World
47909,4,"The Perfect Game (The Perfect Game, #1)"
39315,5,"The Name of the Wind (The Kingkiller Chronicle, #1)"
37360,3,Divine Secrets of the Ya-Ya Sisterhood
13749,3,The Illustrated Man
31166,5,"Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest"
50925,1,Second Foundation (Foundation #3)
32562,5,"The King's Curse (The Plantagenet and Tudor Novels, #7)"
731,5,"The Murder of Roger Ackroyd (Hercule Poirot, #4)"
40762,5,The Damnation Game
4009,4,"The Girl Who Played with Fire (Millennium, #2)"
2448,5,"Sad Cypress (Hercule Poirot, #21)"
38515,2,The Pearl
9632,5,"Queen of Babble Gets Hitched (Queen of Babble, #3)"
6501,5,The Pelican Brief
35667,3,"Apollyon (Covenant, #4)"
45458,3,The Handmaid's Tale
5975,3,The Virgin Blue
17506,5,Romeo and Juliet
2987,3,Under the Tuscan Sun
51924,5,To Kill a Mockingbird
2976,4,Le Morte d'Arthur: King Arthur and the Legends of the Round Table
52147,2,"The Hunger Games Trilogy Boxset (The Hunger Games, #1-3)"
44571,4,In Cold Blood
1098,3,A House in the Sky
16967,5,"Clockwork Angel (The Infernal Devices, #1)"
42899,3,World War Z: An Oral History of the Zombie War
33964,4,"Unattainable (Undeniable, #3)"
4808,5,"Anne's House of Dreams (Anne of Green Gables, #5)"
51035,2,"Spirit Bound (Vampire Academy, #5)"
45491,3,Under the Dome
45667,5,Subterranean
17759,4,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)"
1419,3,"Charlie and the Chocolate Factory (Charlie Bucket, #1)"
18861,4,Wild: From Lost to Found on the Pacific Crest Trail
28786,3,Girl with a Pearl Earring
3585,5,"Whitney, My Love (Westmoreland, #2)"
39813,4,"The Ersatz Elevator (A Series of Unfortunate Events, #6)"
14862,5,"Little House in the Big Woods (Little House, #1)"
44490,4,"If I Stay (If I Stay, #1)"
22353,5,Sylvester and the Magic Pebble
36218,5,"Eclipse (Twilight, #3)"
5465,3,The Lovely Bones
27033,5,"Fudge-a-Mania (Fudge, #4)"
33430,5,"Love Unscripted (Love, #1)"
51807,5,Angle of Repose
13503,4,White Teeth
21388,4,Bambi
16018,3,Deception Point
9709,5,Crime and Punishment
31834,5,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)"
50392,4,The Perks of Being a Wallflower
1348,2,The Screwtape Letters
45532,4,Frankenstein
46410,5,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)"
22056,2,Suffer the Children
18668,4,"The One (The Selection, #3)"
3139,1,Orange Is the New Black
687,4,If You Give a Moose a Muffin
30435,4,Green Eggs and Ham
14243,3,"Insurgent (Divergent, #2)"
20895,3,"American Gods (American Gods, #1)"
30833,4,We Were the Mulvaneys
10934,4,Freckle Juice
11186,5,The Day of the Jackal
48695,3,A Separate Peace
7936,2,The Girl with All the Gifts
12148,4,"The Fall of Hyperion (Hyperion Cantos, #2)"
6883,4,The Stranger
34535,5,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)"
29251,5,The Omen
23096,5,Of Mice and Men
45702,5,"Night Watch (Discworld, #29; City Watch, #6)"
19448,4,The Black Cauldron (The Chronicles of Prydain #2)
25471,3,Atonement
29783,3,"Misguided Angel (Blue Bloods, #5)"
11130,4,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)"
47293,3,The Merry Adventures of Robin Hood
1289,5,Those Who Save Us
47093,5,Where the Sidewalk Ends
46670,2,Lord of the Flies
36177,3,"Ramona and Her Father (Ramona, #4)"
36775,5,300
39372,5,Into the Darkest Corner
33024,5,A Clockwork Orange
52647,5,"Love★Com, Vol. 1"
24002,4,Rainbows End
4581,5,A Heartbreaking Work of Staggering Genius
3284,3,"Lean Mean Thirteen (Stephanie Plum, #13)"
33838,4,The Great Gatsby
36695,4,The Strange Case of Dr. Jekyll and Mr. Hyde
21031,3,"Giggle, Giggle, Quack"
27685,4,A Lesson Before Dying
44419,4,Glitter and Glue
48313,5,"The Hunger Games (The Hunger Games, #1)"
14488,3,Bossypants
12451,5,"War and Remembrance (The Henry Family, #2)"
28568,5,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)"
43758,4,The Jungle Books
12996,2,The Almost Moon
43143,2,The God Delusion
34831,5,The Very Hungry Caterpillar Board Book
31536,5,"A Game of Thrones (A Song of Ice and Fire, #1)"
15129,5,"Roses are Red (Alex Cross, #6)"
35568,4,Much Ado About Nothing
22578,4,"As Chimney Sweepers Come to Dust (Flavia de Luce, #7)"
10225,5,The Monster at the End of this Book
17925,5,Commonwealth
9956,3,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)"
23956,4,"Fractured (Will Trent, #2)"
37437,4,"Dreamfever (Fever, #4)"
46596,4,Rubyfruit Jungle
42278,3,Wolf in White Van
7903,4,"The Sea of Monsters (Percy Jackson and the Olympians, #2)"
30333,5,The Time Machine
47460,5,"The Fiery Cross (Outlander, #5)"
41999,4,The Fold
29613,5,"Oryx and Crake (MaddAddam, #1)"
4293,4,"Something from the Nightside (Nightside, #1)"
36580,4,Strega Nona
46381,5,Mr. Perfect
22246,4,1984
9088,4,"Welcome to the World, Baby Girl! (Elmwood Springs, #1)"
33860,4,Middlesex
21840,1,The New Drawing on the Right Side of the Brain
14144,3,"Empire of Storms (Throne of Glass, #5)"
34534,4,The Cat in the Hat
10642,4,"Bridget Jones's Diary (Bridget Jones, #1)"
8868,5,The Poisonwood Bible
47718,1,"Moby-Dick or, The Whale"
25065,4,"Eleven on Top (Stephanie Plum, #11)"
15991,4,The Catcher in the Rye
26718,3,"Revelations (Blue Bloods, #3)"
2964,2,Lies My Teacher Told Me
37329,1,"Twilight (Twilight, #1)"
37811,4,"The Fiery Cross (Outlander, #5)"
45125,5,"My Soul to Take (Soul Screamers, #1)"
40252,5,How the Grinch Stole Christmas!
995,5,Civilization and Its Discontents
8641,5,The Help
24492,5,"Catching Fire (The Hunger Games, #2)"
5320,5,"An Echo in the Bone (Outlander, #7)"
40365,4,"The Serpent's Shadow (Kane Chronicles, #3)"
21544,4,"Bloodhound (Beka Cooper, #2)"
18478,4,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time
25116,5,Girl with a Pearl Earring
30477,4,"Night Pleasures (Dark-Hunter, #1)"
44834,4,The Invisible Wall: A Love Story That Broke Barriers
32003,3,A Room with a View
15279,4,"Dead in the Family (Sookie Stackhouse, #10)"
10202,5,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)"
36656,4,"Breathe (Colorado Mountain, #4)"
32817,4,"The End (A Series of Unfortunate Events, #13)"
50580,5,"The Man in the Iron Mask (The D'Artagnan Romances, #3.3)"
215,3,"Crystal Singer (Crystal Singer, #1)"
12484,4,"The Ambassador's Mission (Traitor Spy Trilogy, #1)"
22572,3,Corelli's Mandolin
27494,4,The Wind in the Willows
1564,4,A Civil Action
44997,5,"A Game of Thrones (A Song of Ice and Fire, #1)"
51809,5,"Still Life With Crows (Pendergast, #4)"
26460,5,The Goldfinch
15863,5,Dracula
26142,4,"Half Magic (Tales of Magic, #1)"
23993,3,Neverwhere
44630,5,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)"
7335,4,"City of Glass (The Mortal Instruments, #3)"
49632,4,"The Clan of the Cave Bear (Earth's Children, #1)"
50844,5,The Miracle Worker
4862,5,A Man Called Ove
32841,4,The Canterbury Tales
47265,5,Batman: The Long Halloween
15037,3,The Little Prince
950,4,Junky
7378,3,The Call of the Wild
8962,2,"Moby-Dick or, The Whale"
42796,1,Put Me in the Zoo
3697,4,"The Host (The Host, #1)"
20148,2,"A Child Called ""It"" (Dave Pelzer #1)"
16879,3,"The Girl Who Played with Fire (Millennium, #2)"
52375,5,The Hobbit
24463,3,The Howling
39424,4,A Clockwork Orange
49568,4,"The Girl with the Dragon Tattoo (Millennium, #1)"
24491,3,"Vampire Mountain (Cirque Du Freak, #4)"
43736,5,Knowing God
23817,5,The Color Purple
41342,4,"Proven Guilty (The Dresden Files, #8)"
43905,3,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)"
9957,3,Winter Solstice
46563,4,"Soul of the Fire (Sword of Truth, #5)"
44342,5,The Importance of Being Earnest
7000,3,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, A Man Who Would Cure the World"
39000,4,"Pandemonium (Delirium, #2)"
11243,5,"Voyager (Outlander, #3)"
16846,5,"The Son of Neptune (The Heroes of Olympus, #2)"
10012,5,"Breaking Dawn (Twilight, #4)"
48255,4,"Beautiful Chaos (Caster Chronicles, #3)"
50822,3,"Enchanters' End Game (The Belgariad, #5)"
42883,3,"Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood, #4)"
47533,3,A Long Way Down
24671,5,The Color Purple
16952,4,The Birth of Venus
5030,4,"Beautiful Disaster (Beautiful, #1)"
3477,3,Othello
38949,4,The Help
51028,4,Beloved
41079,4,"Eat, Pray, Love"
7321,4,Longbourn
36566,4,The Old Man and the Sea
36944,4,Vanity Fair
27496,4,Dune (Dune Chronicles #1)
39591,5,The Power of Art
21215,4,Charlotte's Web
35613,4,"Haunted (Women of the Otherworld, #5)"
8236,5,"The Fellowship of the Ring (The Lord of the Rings, #1)"
29653,5,The Help
16604,5,Season of Mists (The Sandman #4)
45982,4,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back
11245,3,"A Bear Called Paddington (Paddington, #1)"
52374,3,"The Plains of Passage (Earth's Children, #4)"
12086,4,The Executioner's Song
46035,5,"Prodigy (Legend, #2)"
12981,4,We Are Called to Rise
30381,5,"The Hunger Games (The Hunger Games, #1)"
45429,3,Deception Point
47358,3,Alice in Wonderland
3597,5,Girl with a Pearl Earring
44918,5,"The Hunger Games Trilogy Boxset (The Hunger Games, #1-3)"
4906,4,The Help
13993,3,"Hexed (The Iron Druid Chronicles, #2)"
37196,4,"The Red Pyramid (Kane Chronicles, #1)"
7168,2,The Zahir
8340,2,The Rainmaker
51272,4,"The Coffin Dancer (Lincoln Rhyme, #2)"
39441,4,More Than Human
28413,3,"Artemis Fowl (Artemis Fowl, #1)"
1669,4,A Thousand Splendid Suns
45386,3,"The Name of the Wind (The Kingkiller Chronicle, #1)"
21386,4,A Knight in Shining Armor
27430,5,"The Firm (Penguin Readers, Level 5)"
47951,5,"Grave Mercy (His Fair Assassin, #1)"
22863,5,The Bell Jar
30537,3,"Dead as a Doornail (Sookie Stackhouse, #5)"
18485,4,"The Lord of the Rings (The Lord of the Rings, #1-3)"
25746,4,Water for Elephants
52400,3,Ella Enchanted
35491,5,The Feminine Mystique
9360,3,"Women in Love (Brangwen Family, #2)"
11928,3,"Mockingjay (The Hunger Games, #3)"
25526,5,The Prince
42753,5,"American Gods (American Gods, #1)"
49131,4,"The Lion, the Witch, and the Wardrobe (Chronicles of Narnia, #1)"
22149,4,Don Quixote
46614,2,One Hundred Years of Solitude
19184,5,Shutter Island
28476,5,The Complete Sherlock Holmes
51735,3,"Morgawr (The Voyage of the Jerle Shannara, #3)"
50447,3,The War of the Worlds
3458,3,"The Testing (The Testing, #1)"
837,5,A Light in the Attic
19542,5,"Once Upon a Marigold (Upon a Marigold, #1)"
36755,4,The World Is Flat: A Brief History of the Twenty-first Century
40848,3,Rebecca
50558,5,"Avatar: The Last Airbender (The Rift, #1)"
50521,5,Ella Enchanted
12975,4,"The Passage (The Passage, #1)"
26528,3,Midwives
52400,4,"The Cloud Searchers (Amulet, #3)"
8489,2,The Bell Jar
15547,3,"Things Fall Apart (The African Trilogy, #1)"
44210,4,"The Emperor of Nihon-Ja (Ranger's Apprentice, #10)"
2015,4,"The Da Vinci Code (Robert Langdon, #2)"
41189,5,"Uglies (Uglies, #1)"
19284,3,"All Creatures Great and Small (All Creatures Great and Small, #1-2)"
44972,1,The Book Thief
26901,5,Cinderella Ate My Daughter: Dispatches from the Frontlines of the New Girlie-Girl Culture
4765,2,Diary
50184,4,"The Lost Stories (Ranger's Apprentice, #11)"
24020,4,Gulliver's Travels
11728,5,The Strange Case of Dr. Jekyll and Mr. Hyde
11702,3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)"
44177,2,Too Late
6278,5,Man and His Symbols
276,4,"The Black Stallion (The Black Stallion, #1)"
53176,3,Turtle in Paradise
19655,3,Airframe
14949,1,"Sizzling Sixteen (Stephanie Plum, #16)"
23836,4,Divine Secrets of the Ya-Ya Sisterhood
49055,4,The Shipping News
39720,4,The Picture of Dorian Gray
9783,3,House of Sand and Fog
14227,5,"Postmortem (Kay Scarpetta, #1)"
24705,2,The Girls
38267,4,Cat's Cradle
39762,2,"Stargazer (Evernight, #2)"
15243,4,"Bare Bones (Temperance Brennan, #6)"
44845,4,Halo: The Fall of Reach
17575,5,The Weight of Silence
40451,3,"The Bad Beginning (A Series of Unfortunate Events, #1)"
50517,5,'Salem's Lot
36957,3,Persuasion
16199,1,The God Delusion
23891,5,The Road
13378,5,Catch-22
41168,5,Aura
20837,4,"City of Bones (Harry Bosch, #8; Harry Bosch Universe, #10)"
35395,5,"Go, Dog. Go!"
19053,5,"Bleach, Volume 01"
37717,4,Animal Farm / 1984
42673,2,"The Golem's Eye (Bartimaeus, #2)"
38512,4,"Bed of Roses (Bride Quartet, #2)"
20087,3,"Half Bad (The Half Bad Trilogy, #1)"
25853,5,Major Pettigrew's Last Stand
7043,4,How to Be Both
5670,3,1984
36109,4,A Tale of Two Cities
5663,5,The Time Traveler's Wife
41060,5,Three Day Road
44774,4,Free Will
31498,5,"Showdown (Paradise, #1)"
50337,5,The Remains of the Day
34355,3,"Hex Hall (Hex Hall, #1)"
21301,3,Frankenstein
11771,3,Longbourn
24183,3,"The Giver (The Giver, #1)"
27610,1,The Alchemist
41318,3,"The 5th Wave (The 5th Wave, #1)"
26002,3,Heart of Darkness
6410,4,Nightmares and Dreamscapes
23105,4,"Siege and Storm (Shadow and Bone, #2)"
14414,4,"The Last Templar (Templar, #1)"
24623,5,"Bud, Not Buddy"
